,Input.save_dir,ocr,boundingBoxes
3390,data/bio-4/unordered/is-Gs4rdLHk/slide_058.jpg,figure synovial joints pearson ine,"[{""height"":344,""label"":""Diagram"",""left"":1,""top"":1,""width"":619}]"
3391,data/bio-3/Biol1020/05/slide_045.jpg,how high temperatures might reduce photosynthesis transpiration movement of water through stomata stomata open carbon dioxide enters water lost stomata closed water conserved carbon dioxide and photosynthesis limited higher temperatures can lower the rate of photosynthesis open,"[{""height"":169,""label"":""Diagram"",""left"":395,""top"":109,""width"":184},{""height"":158,""label"":""Diagram"",""left"":396,""top"":291,""width"":181}]"
3392,data/bio-4/unordered/qQheZ-IxaWg/slide_024.jpg,figure bone anatomy and bending stress load here compression lines lines pearson ine,"[{""height"":462,""label"":""Diagram"",""left"":4,""top"":2,""width"":515}]"
3393,data/bio-3/Biol1020/22/slide_056.jpg,the consequences of extinction ecosystem all of the organisms in a given area along with their nonbiological environment function described by the rate at which energy flows through it the rate at which nutrients are recycled within it about of energy taken in by the deer biomass in is available to the mountain lion mountain about lions of taken in by the grass is available to the deer,"[{""height"":270,""label"":""Diagram"",""left"":93,""top"":206,""width"":427}]"
3394,data/bio-3/Biol1020/19/slide_013.jpg,population growth human population mostly low levels throughout history years ago agricultural era began million humans years ago during egyptian empire million people ce dawn of christian religion million people growth rate was,[]
3395,data/bio-1/unordered/djcV5ja7wv4/slide_017.jpg,breathing ventilates the lungs an amphibian such as a frog ventilates its lungs by positive pressure breathing which forces air breathing in birds down the trachea as no birds have air sacs that function as bellows that keep air flowing through the lungs air passes through the lungs of birds in one direction only passage of air through the entire systemlungs and air sacsrequires two cycles in inhalation and exhalation pearson education inc,"[{""height"":349,""label"":""Diagram"",""left"":645,""top"":193,""width"":437}]"
3396,data/bio-4/unordered/is-Gs4rdLHk/slide_089.jpg,figure the wrist joints distal radioulnar joint articular disc wrist joints coronal section pearson ine,"[{""height"":418,""label"":""Diagram"",""left"":3,""top"":0,""width"":571}]"
3397,data/bio-4/unordered/qQheZ-IxaWg/slide_023.jpg,figure bone anatomy and bending stress load here body weight head of femur compression here here pearson ine,"[{""height"":453,""label"":""Diagram"",""left"":3,""top"":0,""width"":498}]"
3398,data/bio-3/Biol1020/19/slide_014.jpg,population growth growth rate of human population growth rate was per year billion people billion people billion people,[]
3399,data/bio-3/Biol1020/05/slide_042.jpg,how high temperatures might reduce photosynthesis transpiration movement of water through stomata stomata open carbon dioxide enters water lost stomata closed water conserved carbon dioxide and photosynthesis limited higher temperatures can lower the rate of photosynthesis open,"[{""height"":175,""label"":""Diagram"",""left"":393,""top"":104,""width"":183},{""height"":162,""label"":""Diagram"",""left"":390,""top"":288,""width"":191}]"
3400,data/bio-3/Biol1020/22/slide_024.jpg,the sixth extinction speciesarea curve measures the relationship between the size of natural areas and the number of species supported estimates rates of extinction in regions rapidly changing due to human activity decline of natural landscapes decreases number of species supported at present rate of global habitat destruction of all living species could become extinct within years,[]
3401,data/bio-1/unordered/djcV5ja7wv4/slide_010.jpg,figure the structure and function of fish gills blood gill blood arch wae ye blood y vessels gill arch water flow operculum water flow blood flow countercurrent exchange po mm hg in water gill pearson education inc,"[{""height"":668,""label"":""Diagram"",""left"":179,""top"":0,""width"":920}]"
3402,data/bio-4/unordered/is-Gs4rdLHk/slide_100.jpg,figure the knee joint quadriceps femoris muscle tendon of quadriceps muscle medial patellar retinaculum tibial collateral ligament ligament p fibula c anterior view of right knee pearson education ine,"[{""height"":442,""label"":""Diagram"",""left"":5,""top"":3,""width"":521}]"
3403,data/bio-3/Biol1020/22/slide_058.jpg,the consequences of extinction nutrient cycling essential mineral nutrients that pass through a food web are recycled in the environment nitrogen moves from inorganic forms to living systems nitrogen,"[{""height"":331,""label"":""Diagram"",""left"":6,""top"":134,""width"":629}]"
3404,data/bio-1/unordered/djcV5ja7wv4/slide_019.jpg,the maximum tidal volume is the vital capacity after exhalation a residual volume of air remains in the lungs each inhalation mixes fresh air with oxygendepleted residual air the maximum po in the alveoli is considerably less than in the atmosphsre how a mammal breathes continued tidal volume mi ety expiratory reserve volume mi residual volume mi a spirographic record for a male pearson education inc,"[{""height"":372,""label"":""Diagram"",""left"":620,""top"":206,""width"":485}]"
3405,data/bio-3/Biol1020/19/slide_025.jpg,limits to population growth densitydependent limits to growth a frit os daphnia,"[{""height"":124,""label"":""Image"",""left"":128,""top"":171,""width"":188},{""height"":128,""label"":""Image"",""left"":325,""top"":168,""width"":188},{""height"":125,""label"":""Image"",""left"":128,""top"":330,""width"":185},{""height"":128,""label"":""Image"",""left"":324,""top"":329,""width"":187}]"
3406,data/bio-3/Biol1020/05/slide_002.jpg,most scientists disagree that global climate change is occurring a true,"[{""height"":191,""label"":""Image"",""left"":306,""top"":144,""width"":278}]"
3407,data/bio-4/unordered/qQheZ-IxaWg/slide_016.jpg,figure classification of bones c flat bone sternum a long bone humerus d irregular bone b short bone vertebra right talus lateral view pearson education ine,"[{""height"":456,""label"":""Diagram"",""left"":4,""top"":3,""width"":583}]"
3408,data/bio-3/Biol1020/19/slide_022.jpg,limits to population growth carrying capacity the maximum population that can be supported indefinitely in a given environment populations may grow exponentially limited by environmental resources food water shelter space,[]
3409,data/bio-3/Biol1020/22/slide_023.jpg,which cause of extinction poses the most serious threat to biodiversity today a degradation of habitat b introduction of nonnative species cc d effects of pollution overharvesting this biodiversity you speak of,"[{""height"":215,""label"":""Image"",""left"":320,""top"":241,""width"":298}]"
3410,data/bio-4/unordered/qQheZ-IxaWg/slide_011.jpg,bone tissue bone tissue organic components cells fibers and ground substance inorganic components mineral salts that invade bony matrix pearson ine,[]
3411,data/bio-1/unordered/djcV5ja7wv4/slide_008.jpg,gills are outfoldings of the body that create a large surface area for gas exchange ventilation is the movement of the respiratory medium over the respiratory surface ventilation maintains the necessary partial pressure gradients of o and co across the gills aquatic animals move through water or move water over their gills for ventilation gills pearson education inc,"[{""height"":307,""label"":""Diagram"",""left"":742,""top"":403,""width"":344},{""height"":153,""label"":""Diagram"",""left"":499,""top"":518,""width"":241}]"
3412,data/bio-4/unordered/is-Gs4rdLHk/slide_024.jpg,how synovial joints function synovial jointslubricating devices friction could overheat and destroy joint tissue are subjected to compressive forces fluid is squeezed out as opposing cartilages touch cartilages ride on the slippery film pearson ine,[]
3413,data/bio-3/Biol1020/19/slide_017.jpg,population growth growth rate of human population growth rate population doubles in years growth rate population doubles in years population doubles number of years until growth rate increase per year,"[{""height"":233,""label"":""Diagram"",""left"":56,""top"":237,""width"":445}]"
3414,data/bio-3/Biol1020/05/slide_005.jpg,the greenhouse effect global climate change local changes in average climate conditions temperature precipitation sea level changes relative to historical conditions occurring in locations all over earth,"[{""height"":177,""label"":""Image"",""left"":360,""top"":294,""width"":272}]"
3415,data/bio-4/unordered/qQheZ-IxaWg/slide_063.jpg,the skeleton throughout life cartilage grows quickly in youth skeleton shows fewer chondrocytes in the elderly bones are a timetable mesoderm gives rise to embryonic mesenchyme cells mesenchyme produces membranes and cartilage membranes and cartilage ossify pearson education ine,[]
